order_id,merchant_id,customer_name,device_fingerprint,upi_vpa,delivery_lat,delivery_lon,order_amount_inr,order_date,dispute_filed,dispute_reason
ORD-e3cbfddca4,M_ElectroHub,Neelima Sandhu,dfp_8d424d012927c4b7cd51,swaminathansachi@oksbi,17.439497,78.347915,27001.31,2026-06-18T00:00:00,False,
ORD-207376246d,M_HomeBazaar,Henry Merchant,dfp_9f062dccf3ca63d1f4e1,hchada@oksbi,17.430645,78.369908,9658.69,2026-01-01T00:00:00,False,item_not_as_described
ORD-36ab2bddff,M_TrendMart,Gagan Sarna,dfp_9287fbefa27c26620bde,khalsashaurya@oksbi,19.118649,72.8472,20405.78,2026-02-10T00:00:00,True,item_not_as_described
ORD-95772740ea,M_HomeBazaar,Niharika Dubey,dfp_26752d5f56c8131720fd,nicholasgoel@okhdfcbank,13.000164,80.260707,11547.28,2026-05-04T00:00:00,False,item_not_as_described
ORD-6c4aeff239,M_FashionNest,Ekavir Karnik,dfp_d8bcbb415d85eb85a695,uchakraborty@paytm,12.913162,77.627556,34645.21,2026-03-02T00:00:00,False,
ORD-a67b081cec,M_FashionNest,Jyoti Narula,dfp_081e6033654eaabe7f3f,sahadarika@paytm,28.594135,77.023656,16399.56,2026-01-15T00:00:00,False,item_not_as_described
ORD-65d1198d42,M_FashionNest,Divya Dey,dfp_ce787b6ea09b7e424512,aradhanachad@ybl,12.916318,77.64293,9360.18,2026-06-07T00:00:00,False,item_not_as_described
ORD-b644b4250c,M_HomeBazaar,Anya Sama,dfp_a485a8a1c20e872ca1d5,veda15@oksbi,28.591468,77.037829,9114.19,2026-05-07T00:00:00,False,item_not_as_described
ORD-07eadb1b65,M_GadgetKart,Alka Jhaveri,dfp_d49c70b8dc51f0d61c17,samakshkrish@ybl,19.127452,72.842624,43996.82,2026-01-11T00:00:00,False,
ORD-7d92f260c1,M_GadgetKart,Pahal Arya,dfp_2383be826c2cc0786dce,bakshilakshmi@oksbi,12.938375,77.620324,8389.49,2026-02-18T00:00:00,False,
ORD-806d0c45a5,M_HomeBazaar,Dhriti Sandhu,dfp_c3fa08a1fde21581e425,chandranchakradev@paytm,12.937448,77.615046,33390.77,2026-02-24T00:00:00,False,
ORD-7efcbc0cc2,M_HomeBazaar,Wahab Mukherjee,dfp_24e96256d7aa4dfa72c2,rushildin@okhdfcbank,13.001433,80.25546,8689.31,2026-02-22T00:00:00,False,
ORD-e464e8dbe8,M_TrendMart,Ayushman Raja,dfp_6d3c3a891b8b524d0ccc,wgera@ybl,28.577233,77.032854,38898.28,2026-01-24T00:00:00,False,item_not_as_described
ORD-a2b1d19305,M_ElectroHub,Chakradhar Konda,dfp_2a12370aeea0860b848b,dbora@okhdfcbank,12.912772,77.599979,36374.27,2026-05-15T00:00:00,False,item_not_as_described
ORD-cbe33326e0,M_TrendMart,Ijaya Soni,dfp_601cdbea5a450b79364f,sarmasneha@okhdfcbank,19.11943,72.856764,25449.41,2026-06-03T00:00:00,False,item_not_as_described
ORD-06fcf8fe03,M_TrendMart,Ekaraj Majumdar,dfp_a73ac4098320302fc569,yoak@ybl,17.442048,78.350371,33292.92,2026-03-15T00:00:00,False,item_not_as_described
ORD-c8696f8855,M_FashionNest,Yasti Dutta,dfp_7de73174576ae6f7509e,yastidutta@oksbi,17.440047,78.348961,2595.79,2026-01-23T00:00:00,False,
ORD-cd543bc46f,M_GadgetKart,Ridhi Shan,dfp_9e0b21128f3cf56c788a,sanghasamaksh@okhdfcbank,12.924811,77.62764,31408.8,2026-02-15T00:00:00,False,item_not_as_described
ORD-29f35dcc23,M_FashionNest,Yashica Issac,dfp_7c13b49786b5b441318c,kashviedwin@oksbi,17.443448,78.351539,9022.76,2026-07-04T00:00:00,False,item_not_as_described
ORD-a2ca17b5a2,M_FashionNest,Aarush Kulkarni,dfp_d3917b544423940ed2bc,aarushkulkarni@oksbi,13.001299,80.256494,4634.03,2026-04-27T00:00:00,False,
ORD-68c810debf,M_FashionNest,Pooja Kulkarni,dfp_600fe27066ebd0fd638f,pallavi95@ybl,12.9982,80.257167,1154.29,2026-02-11T00:00:00,False,item_not_as_described
ORD-59ce99bc77,M_HomeBazaar,Oscar Sharaf,dfp_48a04f99c05f05463cbf,irya49@ybl,12.936752,77.6286,15242.99,2026-02-11T00:00:00,False,
ORD-be5dae743e,M_GadgetKart,Gaurang Nayak,dfp_7cd3d3188f6597b7b8a6,qapte@ybl,28.602512,77.052838,20683.48,2026-02-13T00:00:00,False,item_not_as_described
ORD-c203415b5a,M_FashionNest,Ubika Seth,dfp_16d6b0588fa6a4ea3bf5,ubikaseth_f@oksbi,13.001234,80.25644,45444.7,2026-05-11T00:00:00,True,item_not_received
ORD-6bc3437c44,M_TrendMart,Warinder Soni,dfp_ab393067391f202231ab,farhan60@okhdfcbank,12.933786,77.624342,18749.37,2026-07-11T00:00:00,False,item_not_as_described
ORD-a5e4107fe2,M_FashionNest,Benjamin Sengupta,dfp_b18734c2754ae0bc0ea4,ekantasoni@okhdfcbank,28.572625,77.047468,14261.76,2026-03-12T00:00:00,False,item_not_as_described
ORD-a20db0c4d2,M_HomeBazaar,William Rajagopal,dfp_11f70dfd55ee942c86c2,nirjabassi@okhdfcbank,19.113077,72.859631,21784.72,2026-02-22T00:00:00,False,
ORD-5211680499,M_TrendMart,Ishaan Shenoy,dfp_90c81729deca85083cc6,dubewishi@ybl,19.101515,72.845713,19433.7,2026-06-25T00:00:00,False,
ORD-377df490bf,M_ElectroHub,Brinda Raju,dfp_1ae55c370c22d6376f21,brindaraju98@oksbi,28.592645,77.04604,52210.87,2026-01-26T00:00:00,True,item_not_received
ORD-670b42b57f,M_FashionNest,Naveen Gour,dfp_717db0f2fd5810191f8e,zayyanhari@ybl,28.582504,77.056006,8096.63,2026-04-18T00:00:00,False,
ORD-dd88f2be3a,M_FashionNest,Adya Virk,dfp_4dbd1629c3178585dde7,ishitarout@ybl,17.433738,78.353591,17550.21,2026-05-30T00:00:00,False,
ORD-f386626044,M_FashionNest,Anirudh Raja,dfp_c81421b9429ab6236b5b,varsha87@okhdfcbank,13.001493,80.254218,10016.62,2026-05-21T00:00:00,False,
ORD-307be7a34e,M_FashionNest,Darpan Biswas,dfp_61a5b5bc4c46ea67a9ec,sbalay@paytm,17.437595,78.352181,6258.41,2026-04-02T00:00:00,False,
ORD-36d3ffef28,M_TrendMart,Ikshita Kant,dfp_482a51b6d353cc08d5a3,garimanarula@paytm,19.121249,72.835938,39186.23,2026-01-18T00:00:00,False,
ORD-3505bb1197,M_ElectroHub,Kamya Gandhi,dfp_0a9456dc43e6a77fac31,randhawadalaja@okhdfcbank,17.438718,78.344564,36306.1,2026-05-29T00:00:00,False,
ORD-471583b5a8,M_ElectroHub,Garima Brahmbhatt,dfp_6407ad68eeb78e1daee9,idikanagarajan@oksbi,28.574726,77.058069,5053.14,2026-02-06T00:00:00,False,
ORD-f786a7a16d,M_HomeBazaar,Atharv Chand,dfp_68133553c8fdf0a7e99f,anshluthra@paytm,19.102956,72.846999,17470.46,2026-05-15T00:00:00,False,item_not_as_described
ORD-4c5f01c800,M_GadgetKart,Mitesh Gaba,dfp_497a94fd22b9d180127b,noahsarma@okhdfcbank,12.999661,80.257892,13973.9,2026-02-15T00:00:00,False,
ORD-dcbef1f34f,M_HomeBazaar,Sarthak Seth,dfp_3b33016f41031b6572a1,ubika41@paytm,19.123521,72.869056,14966.79,2026-06-26T00:00:00,False,
ORD-26eb6d1ace,M_ElectroHub,Raghav Nagi,dfp_19cbaea5ca77d4190efe,doshichandran@paytm,19.12888,72.842407,609.37,2026-01-29T00:00:00,False,
ORD-af05f8cc52,M_TrendMart,Chatresh Bhalla,dfp_b8aefecc2738f1f3ac33,amaradyal@oksbi,19.12479,72.845303,4911.25,2026-06-06T00:00:00,False,
ORD-6dc62553b8,M_FashionNest,Viraj Tiwari,dfp_c30543fe5a6e743849e6,issaconi@oksbi,17.443057,78.354577,44880.99,2026-04-29T00:00:00,False,item_not_as_described
ORD-91c556a17a,M_HomeBazaar,Daniel Viswanathan,dfp_b3171991ae5034e6b5ce,bordechanakya@oksbi,13.003813,80.253881,3946.77,2026-04-17T00:00:00,False,
ORD-024fefeeb3,M_ElectroHub,Lakshmi Parmer,dfp_d0db488e2052593c16eb,chakrika06@paytm,28.591935,77.045769,35784.03,2026-05-13T00:00:00,False,
ORD-f4d3d9ad22,M_ElectroHub,Hema Salvi,dfp_aa54570aa0dda3c1f2b0,wishi57@ybl,12.933407,77.605928,2848.38,2026-05-05T00:00:00,False,item_not_as_described
ORD-1c0561c96b,M_HomeBazaar,Onkar Bhasin,dfp_4dbfbd00b4c5b9862d03,onkarbhasin@paytm,19.119038,72.847494,54015.8,2026-03-11T00:00:00,True,item_not_received
ORD-89ff7b3b95,M_TrendMart,Dhriti Rama,dfp_b516bac67d242641435a,wcomar@ybl,19.11324,72.852688,15616.89,2026-07-18T00:00:00,False,
ORD-dbab0c6815,M_HomeBazaar,Manya Merchant,dfp_e129a7f541c268322b00,khatriwarda@ybl,13.017042,80.271864,5516.6,2026-06-20T00:00:00,False,
ORD-8cba026887,M_TrendMart,Ekavir Sodhi,dfp_fe521755f77ba249c1ad,xitidar@oksbi,28.592428,77.042955,12974.0,2026-02-17T00:00:00,False,
ORD-daae515a8f,M_HomeBazaar,Quincy Tata,dfp_63150a033a490e6c7fbc,qdalal@oksbi,17.446793,78.347259,11710.59,2026-05-24T00:00:00,False,item_not_as_described
ORD-3b47126431,M_ElectroHub,Nitesh Narang,dfp_f8fb2b6e40e3a66eee92,rdada@okhdfcbank,28.598165,77.046042,30711.76,2026-01-13T00:00:00,False,
ORD-4ee6ae8550,M_HomeBazaar,Abhimanyu Prakash,dfp_5f5b2eaa38fc30918eaa,nishasarkar@oksbi,13.007303,80.270394,10584.67,2026-05-03T00:00:00,False,item_not_as_described
ORD-13d2717471,M_TrendMart,Zinal Viswanathan,dfp_68bc18aeff59ef5c3592,radha25@paytm,28.596327,77.049653,17761.93,2026-01-31T00:00:00,False,item_not_as_described
ORD-03d446f15e,M_HomeBazaar,Praneel Setty,dfp_16d6b0588fa6a4ea3bf5,ubikaseth_f@oksbi,13.001324,80.256682,40717.62,2026-05-04T00:00:00,True,item_not_received
ORD-45db01efed,M_GadgetKart,Gavin Kothari,dfp_772ca6f8a24541d8461f,meghana80@ybl,28.608578,77.037811,11233.79,2026-02-21T00:00:00,False,
ORD-42b15a7ac7,M_ElectroHub,Idika Pandey,dfp_d2186ec7a67c59a774db,idikapandey@ybl,12.935414,77.624607,53310.07,2026-03-14T00:00:00,True,item_not_received
ORD-8a1eaa4cc8,M_HomeBazaar,Nimrat Borah,dfp_6646222781933bc3fd7e,edhithaborah@ybl,13.001011,80.256628,39141.98,2026-01-02T00:00:00,False,item_not_as_described
ORD-d46bd4fdee,M_GadgetKart,Veer Chaudhry,dfp_cea86b4b96613eb7a86f,warinder86@paytm,13.001886,80.258722,31056.27,2026-05-30T00:00:00,False,item_not_as_described
ORD-906c8e325f,M_FashionNest,Urvi Venkataraman,dfp_51b8b6950dd3f2f8fcc1,mdixit@okhdfcbank,12.927845,77.62957,42581.65,2026-02-23T00:00:00,False,
ORD-5f47b63bf0,M_HomeBazaar,Alka Wable,dfp_9ffa40c7ae29a7155ad5,ikakar@okhdfcbank,12.943165,77.630293,13324.98,2026-06-04T00:00:00,False,
ORD-d22c2a3b26,M_TrendMart,Zarna Aurora,dfp_1e8dce1a4ceaea10fc10,chanabhavani@oksbi,12.99029,80.243241,18845.26,2026-01-02T00:00:00,False,item_not_as_described
ORD-605b1886c0,M_GadgetKart,Ganga Keer,dfp_a188e0bf9a196abeba96,aryagaurav@oksbi,28.594767,77.037267,9444.29,2026-06-20T00:00:00,False,item_not_as_described
ORD-6d0b104c51,M_HomeBazaar,Frederick Kalita,dfp_9c6388f06e425bd819b3,esinha@okhdfcbank,19.122859,72.846283,31681.49,2026-03-13T00:00:00,False,item_not_as_described
ORD-d4dc093612,M_FashionNest,Shivani Shukla,dfp_84cc3803a38569e43d16,niharika18@okhdfcbank,17.448796,78.340013,563.64,2026-02-13T00:00:00,False,
ORD-d3b1f2ea47,M_FashionNest,Lila Nagy,dfp_682905b2915de6095a93,msahota@oksbi,17.434358,78.343995,21115.08,2026-02-10T00:00:00,False,item_not_as_described
ORD-d9842d753b,M_GadgetKart,Eta Raman,dfp_f471d37223134996311b,mukherjeerajeshri@okhdfcbank,12.93022,77.627429,7191.31,2026-02-22T00:00:00,False,
ORD-a540beea94,M_HomeBazaar,Ojas Chowdhury,dfp_68f710f029c182d61721,danieldutta@oksbi,19.11243,72.83956,40236.1,2026-04-04T00:00:00,False,
ORD-8fc3bd4307,M_ElectroHub,Jasmit Sachar,dfp_9dcdf357c7bcdae15aac,nachiket40@okhdfcbank,12.934912,77.623251,30586.98,2026-03-04T00:00:00,False,item_not_as_described
ORD-cd4a8f68d9,M_FashionNest,Bhavani Singh,dfp_f2d215f5073c92cc2666,vsastry@okhdfcbank,28.606988,77.058005,17556.96,2026-02-05T00:00:00,False,item_not_as_described
ORD-73bf1d607a,M_FashionNest,Mekhala Jani,dfp_a3d360e94162315e4e32,lsubramanian@okhdfcbank,13.006252,80.267853,29802.57,2026-03-11T00:00:00,False,item_not_as_described
ORD-0fdb45ec8f,M_ElectroHub,Azaan Khurana,dfp_a8fbd781148fcd9eaf89,vrinda97@oksbi,28.593792,77.057192,31599.89,2026-07-17T00:00:00,False,
ORD-c28a9412e2,M_GadgetKart,Anthony Baral,dfp_4229340a8c3325562915,anthonybaral_p@oksbi,17.44003,78.348958,43266.59,2026-07-06T00:00:00,True,item_not_received
ORD-510ab31cc4,M_ElectroHub,Brinda Raju,dfp_1ae55c370c22d6376f21,brindaraju_y@okhdfcbank,28.591763,77.046088,12359.49,2026-01-26T00:00:00,True,item_not_received
ORD-51b83ad8f6,M_GadgetKart,Edhitha Savant,dfp_881189cd06cb8f38a244,ksehgal@oksbi,12.931021,77.623801,3314.45,2026-04-03T00:00:00,False,item_not_as_described
ORD-c5ad8a496e,M_HomeBazaar,Radhika De,dfp_d98127fb590d54d4d04f,bishakhalal@oksbi,12.943745,77.61471,31467.55,2026-06-16T00:00:00,False,
ORD-098c097dd3,M_ElectroHub,Reva Hans,dfp_d2e8a41d7a5ee1e36d56,purohitishita@okhdfcbank,12.933167,77.624127,8843.93,2026-05-30T00:00:00,False,
ORD-c5a814b881,M_GadgetKart,Devansh Sachdeva,dfp_09396b3cc11d2574d8a9,inarayanan@okhdfcbank,19.121682,72.845843,26621.3,2026-03-01T00:00:00,False,
ORD-840a29ed5b,M_FashionNest,Rachit Maharaj,dfp_f1c85cb9bf5ac844282a,sanaya20@okhdfcbank,17.437353,78.346937,13278.97,2026-07-13T00:00:00,False,
ORD-906456a295,M_TrendMart,Aradhana Date,dfp_2b16a3b6a3db7b7b9d78,zaiddhingra@ybl,19.126004,72.853233,8324.54,2026-02-01T00:00:00,False,item_not_as_described
ORD-a2ff928a63,M_TrendMart,Nimrat Bajwa,dfp_6fc7b88c056ac7eee935,hiralandra@oksbi,17.44494,78.35383,20492.02,2026-03-12T00:00:00,False,
ORD-17963071a1,M_ElectroHub,Aarav Puri,dfp_33d3001c8ef0dbccca79,hemang38@paytm,17.437991,78.339432,35195.31,2026-02-28T00:00:00,False,
ORD-c4aeba2562,M_FashionNest,Vrishti Reddy,dfp_39605c3ab4148c1569fd,bachittar53@oksbi,13.014999,80.267543,15207.24,2026-01-01T00:00:00,False,
ORD-82d5e6e495,M_TrendMart,Eiravati Manne,dfp_58451118128d97a31ad7,ukibe@oksbi,13.002451,80.257515,29444.4,2026-04-06T00:00:00,False,
ORD-1726eacda9,M_FashionNest,Alka Randhawa,dfp_a2b18a52bffe1a804f5c,charitashankar@oksbi,19.114735,72.850883,10580.39,2026-03-27T00:00:00,False,item_not_as_described
ORD-96f2e88a70,M_GadgetKart,Adya Tella,dfp_76b4dd1e37960d23c5eb,yashicacherian@paytm,28.606216,77.047748,25232.26,2026-02-15T00:00:00,False,item_not_as_described
ORD-21b3c9be92,M_FashionNest,Gabriel Mallick,dfp_8e95ad6b420b9dc925c9,wkohli@ybl,12.99238,80.266501,42182.54,2026-07-07T00:00:00,False,
ORD-8207ad6b2d,M_ElectroHub,Omisha Mann,dfp_c80141acce3e251dff52,ravelansh@oksbi,12.986478,80.243879,22967.97,2026-01-20T00:00:00,False,
ORD-47bb9c5c2e,M_HomeBazaar,Qushi Dhillon,dfp_b3abfaf4ce26b0f1c614,qushidhillon77@ibl,12.935129,77.624534,36146.75,2026-02-19T00:00:00,True,item_not_received
ORD-6861c6e062,M_HomeBazaar,Dev Lalla,dfp_a1f5521728d7b7c90316,vivaan03@okhdfcbank,17.449041,78.359268,1722.35,2026-06-12T00:00:00,False,item_not_as_described
ORD-7263836b6a,M_TrendMart,Jai Barman,dfp_c336af19e1f3ac1dc1f0,priya51@okhdfcbank,12.931162,77.619824,37064.82,2026-03-05T00:00:00,False,item_not_as_described
ORD-24ea5ba471,M_GadgetKart,Jeevika Rao,dfp_1b790633e3000da1f1da,arya31@oksbi,17.447746,78.356527,2457.6,2026-06-28T00:00:00,False,
ORD-ddc2f0e554,M_GadgetKart,Rachit Sankar,dfp_a6124dc1265ec31a1e73,avala@paytm,28.598564,77.046345,15738.05,2026-07-05T00:00:00,False,item_not_as_described
ORD-cb8cd0a96c,M_GadgetKart,Faris Nagy,dfp_b5ac1264bc86b72d0e7a,dominicdate@ybl,13.008619,80.240907,4831.81,2026-07-17T00:00:00,False,item_not_as_described
ORD-eafbd99d4b,M_HomeBazaar,Ojas Ranganathan,dfp_05af9ae9a82f0b42ddcf,chandrandevansh@paytm,13.012144,80.267126,41054.88,2026-07-12T00:00:00,False,
ORD-0c990b4882,M_TrendMart,Xiti Baria,dfp_930990e88b4d441384af,baradlaksh@paytm,17.441794,78.34575,41762.46,2026-01-20T00:00:00,False,
ORD-e262375505,M_TrendMart,Devika Rastogi,dfp_68fa8635cac38e7b1f93,raksha87@oksbi,28.588747,77.054921,14327.69,2026-01-10T00:00:00,True,item_not_as_described
ORD-f3f15d47e2,M_HomeBazaar,Arunima Dugal,dfp_15fc3391bdf82af289fe,gayathrichaudry@oksbi,17.440039,78.348895,32225.94,2026-07-15T00:00:00,False,
ORD-bf2684b0d7,M_GadgetKart,Chakrika Lall,dfp_c78063b1da2222204523,sudiksha08@paytm,12.923805,77.648083,1920.8,2026-04-15T00:00:00,False,item_not_as_described
ORD-d81ac61da6,M_TrendMart,Gavin Comar,dfp_01c7991ca04ed2db78c0,ekiyagade@oksbi,19.119669,72.84681,1546.83,2026-01-28T00:00:00,False,
ORD-f6c5ceacc2,M_TrendMart,Anmol Vyas,dfp_0d8f9149eb74c699f69c,vacharya@paytm,12.928782,77.633976,37447.39,2026-07-05T00:00:00,False,
ORD-6325d76310,M_TrendMart,Viraj Ben,dfp_f90d0e8dba76588c1262,sachdevganga@oksbi,12.998723,80.263877,24652.49,2026-07-18T00:00:00,False,
ORD-f7f221ee75,M_HomeBazaar,Jeremiah Mitter,dfp_56b49366cce2a910d5d4,thakkarom@oksbi,19.12035,72.843477,22742.05,2026-07-09T00:00:00,False,
ORD-dd284a92d1,M_FashionNest,Rachita Kothari,dfp_70f716e3cf276c75989a,qpal@okhdfcbank,17.438878,78.350904,16181.9,2026-07-12T00:00:00,False,
ORD-e1b2efc9a5,M_ElectroHub,Krisha Radhakrishnan,dfp_60e35fface2dbb9d94d8,faras84@oksbi,12.947182,77.63432,1548.56,2026-03-24T00:00:00,False,item_not_as_described
ORD-0dfea4cfa3,M_TrendMart,Amruta Bhatia,dfp_e598e32cc1c6cd82e489,gunbirchada@okhdfcbank,12.980506,80.255983,23578.29,2026-04-30T00:00:00,False,
ORD-a12539bc13,M_ElectroHub,Vihaan Kata,dfp_61d19840d4907254853b,vihaankata_o@ibl,19.11961,72.847033,11460.21,2026-02-21T00:00:00,True,item_not_received
ORD-e9fdb7a2a5,M_FashionNest,Vasatika Merchant,dfp_332fe58328cd4b82ff2e,ishwar71@oksbi,17.445667,78.355226,14627.9,2026-01-23T00:00:00,False,
ORD-8cc2fb830c,M_TrendMart,Jagrati Balakrishnan,dfp_02ef5506dabd3d106c4d,vasudhasura@ybl,19.12287,72.844821,22107.21,2026-02-09T00:00:00,False,
ORD-be24eb2765,M_GadgetKart,Saanvi Mahal,dfp_1a70531e0ba917227808,madhavbalan_W@paytm,13.001498,80.257001,36750.38,2026-06-13T00:00:00,True,item_not_received
ORD-7310cd03bf,M_ElectroHub,Naveen Baral,dfp_4c4a76fa93360a67222e,sjohal@ybl,12.997456,80.251174,4435.54,2026-05-27T00:00:00,False,item_not_as_described
ORD-a06c4d8063,M_GadgetKart,Dhriti Sane,dfp_bc18f540fa5d5dc438fa,aadhya52@paytm,12.924175,77.619852,31466.46,2026-04-14T00:00:00,False,
ORD-f816ea358e,M_ElectroHub,Nandini Warrior,dfp_9820e1f17fd829a47e2a,ybansal@paytm,19.105899,72.843058,43082.25,2026-05-01T00:00:00,False,item_not_as_described
ORD-4a1e08ddd6,M_ElectroHub,Gavin Modi,dfp_3b631e803e36eb034443,tanmayiom@ybl,12.939238,77.625531,1331.91,2026-05-27T00:00:00,False,item_not_as_described
ORD-385a342818,M_TrendMart,Rachita Subramanian,dfp_c05aca1c5c74b26a2eb6,oscardave@paytm,17.427912,78.348024,8731.09,2026-05-08T00:00:00,False,item_not_as_described
ORD-951fd8b2f2,M_ElectroHub,Advay Gade,dfp_4e348310acff28fe3c3b,hpalan@ybl,12.998852,80.260569,34890.99,2026-05-15T00:00:00,False,
ORD-8dd03e8675,M_ElectroHub,Faras Pradhan,dfp_5547fe63633c599d11b2,thakkarcharles@okhdfcbank,13.000195,80.262102,22422.35,2026-04-22T00:00:00,False,
ORD-779e50ebc3,M_GadgetKart,Peter Tak,dfp_1bd1280a68607059517b,rsen@oksbi,19.114756,72.843299,15449.89,2026-03-31T00:00:00,False,
ORD-6e08ccf75a,M_TrendMart,Ganga Gaba,dfp_a120894daf5025c51a5c,tkurian@ybl,13.002214,80.254597,927.68,2026-01-28T00:00:00,False,
ORD-d26b6ec96b,M_TrendMart,Samaksh Deshpande,dfp_0e6a401f917758498c12,dugalhitesh@ybl,28.59517,77.047959,28571.96,2026-03-18T00:00:00,True,item_not_as_described
ORD-d11386375a,M_HomeBazaar,Shravya Savant,dfp_5a61de02a5ef4b55167d,pushti49@okhdfcbank,12.940155,77.629165,36095.31,2026-03-09T00:00:00,False,
ORD-5cff98f7c4,M_ElectroHub,Vaishnavi Dubey,dfp_b949c13447ada3a8109c,gaurav32@paytm,28.572018,77.041807,4442.27,2026-04-10T00:00:00,False,item_not_as_described
ORD-3f6e3cf3f6,M_TrendMart,Daksh Varma,dfp_da005b4cc650ea24eb85,dominicmukhopadhyay@okhdfcbank,13.020281,80.26383,16254.25,2026-02-08T00:00:00,False,item_not_as_described
ORD-51666e1405,M_GadgetKart,Gaurika Bhatti,dfp_4b6633db32c0f3739a17,girindra86@paytm,19.12613,72.851318,43860.74,2026-01-31T00:00:00,False,item_not_as_described
ORD-46c7310a25,M_GadgetKart,Damini Sehgal,dfp_fd3b33987d51d6f67d02,sganesan@oksbi,12.940622,77.641717,14097.26,2026-05-29T00:00:00,False,item_not_as_described
ORD-8d036b5cee,M_FashionNest,Logan Sood,dfp_b31bcd80b0e0044bc6be,yuvraj04@okhdfcbank,19.123702,72.84973,5834.73,2026-01-13T00:00:00,False,item_not_as_described
ORD-8318450637,M_FashionNest,Dalbir Krish,dfp_e247fc7969143d9cb5c9,shanchandresh@oksbi,17.440094,78.354805,44936.76,2026-03-10T00:00:00,False,
ORD-78be19ab70,M_TrendMart,Shivani Sanghvi,dfp_6d9aefbbfc45ee55f2df,tagrawal@oksbi,13.003321,80.259319,35902.09,2026-05-04T00:00:00,False,item_not_as_described
ORD-328b71ef41,M_FashionNest,Rohan Dhingra,dfp_0a929633db97c29d40de,urvashiandra@paytm,13.00149,80.254736,11182.49,2026-07-10T00:00:00,False,item_not_as_described
ORD-8c39bcc4ec,M_FashionNest,Advik Dara,dfp_296320cf3ca7ed49a59d,lekhasavant@paytm,28.589503,77.059285,18511.49,2026-05-09T00:00:00,False,item_not_as_described
ORD-9182be8802,M_HomeBazaar,Yatin Tandon,dfp_9922ccd92ffacc4e7d42,tanvichhabra@paytm,17.426034,78.341868,32838.31,2026-05-09T00:00:00,False,item_not_as_described
ORD-15f37836cb,M_FashionNest,Rajata Vaidya,dfp_d4049e57a8e284c5bab0,rajanranveer@paytm,12.989619,80.265693,35688.95,2026-01-10T00:00:00,False,
ORD-e7afa96d94,M_HomeBazaar,Samuel Garde,dfp_bc12d29eaa90be867385,finn71@oksbi,12.924176,77.636777,34628.38,2026-03-15T00:00:00,False,
ORD-1f1d0f65b2,M_GadgetKart,Watika Shah,dfp_79c2c62ee46b532f32a1,christopher79@paytm,19.128636,72.854933,2862.86,2026-02-20T00:00:00,False,item_not_as_described
ORD-772041a4ea,M_FashionNest,Jhalak Sastry,dfp_59da24bfdabccd94ba23,xmanda@okhdfcbank,19.109099,72.862271,4989.32,2026-05-01T00:00:00,False,
ORD-35a59cdcc4,M_FashionNest,Qushi Dhillon,dfp_b3abfaf4ce26b0f1c614,qushidhillon@ybl,12.935421,77.625008,43884.95,2026-02-19T00:00:00,True,item_not_received
ORD-2411ce22af,M_ElectroHub,Jacob Deep,dfp_6add829bb5595894233b,jacobdeep@oksbi,17.439926,78.348882,4271.79,2026-06-03T00:00:00,False,
ORD-43338bcb18,M_TrendMart,Ojas Prabhu,dfp_e30dc80802022dd94321,amrutadalal@oksbi,17.446157,78.33932,7712.03,2026-02-01T00:00:00,False,item_not_as_described
ORD-d453a10adb,M_ElectroHub,Shaurya Yogi,dfp_46a9eae4b873a454b4ae,samarvirk@okhdfcbank,12.980272,80.263784,16249.5,2026-06-28T00:00:00,False,item_not_as_described
ORD-42d69c23e7,M_TrendMart,Kritika Panchal,dfp_a8fc0a1e38778f2e7619,echaudhuri@okhdfcbank,12.91518,77.617126,22522.47,2026-05-12T00:00:00,False,item_not_as_described
ORD-fe5e9f562a,M_TrendMart,Lipika Singh,dfp_e9f47135376de0c8ab55,cbatra@ybl,19.123609,72.848556,1154.52,2026-05-01T00:00:00,False,
ORD-afdad2a7c6,M_ElectroHub,Oni Kapur,dfp_f09c4d8d3f72185b6512,yuvraj65@okhdfcbank,28.58454,77.063922,42707.83,2026-04-22T00:00:00,False,
ORD-212d203164,M_ElectroHub,Praneel Chhabra,dfp_74382bd04559b9711b29,viswanathanmanthan@ybl,17.442574,78.344222,34618.92,2026-01-17T00:00:00,False,item_not_as_described
ORD-7181774a82,M_GadgetKart,Darsh Rau,dfp_46a5a79f59aa7ba100f1,ikbal33@oksbi,12.930744,77.632944,39982.93,2026-01-04T00:00:00,False,item_not_as_described
ORD-aaeacb80a8,M_TrendMart,Ekiya Seshadri,dfp_16d6b0588fa6a4ea3bf5,ubikaseth53@ibl,13.000824,80.256807,30247.29,2026-05-02T00:00:00,True,item_not_received
ORD-8ace32d37c,M_HomeBazaar,Zaid Gade,dfp_6fe4cdb6b5a541a4ee11,oradhakrishnan@ybl,28.581993,77.043313,15481.16,2026-01-18T00:00:00,False,
ORD-5415d4c1bd,M_TrendMart,Samesh Andra,dfp_9ec4f40182c20898ad3a,osha18@oksbi,13.021241,80.256886,3131.66,2026-02-25T00:00:00,False,item_not_as_described
ORD-846ab78bb0,M_TrendMart,Eiravati Chaudhary,dfp_8b7028e1d1548145402c,madhav20@okhdfcbank,13.00583,80.25663,2664.02,2026-02-02T00:00:00,False,
